2013,5,1301,P,Kallos,Benjamin,J,I,11,,,R0001810,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,M,87780.00,8/15/2013,,,Public Funds Payment,,N,
2013,5,1301,P,Kallos,Benjamin,J,I,12,,,R0001945,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,M,4620.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1301,P,Kallos,Benjamin,J,I,13,,,R0002164,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,M,51004.00,9/26/2013,,,Public Funds Payment,,N,
2013,5,1307,P,Scavo,Theresa,R,I,10,,,R0000708,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,75698.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,1307,P,Scavo,Theresa,R,I,11,,,R0000731,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,11845.00,8/15/2013,,,Public Funds Payment,,N,
2013,5,1307,P,Scavo,Theresa,R,I,12,,,R0000769,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4107.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1316,P,Lantigua,Manuel,,I,11,,,R0001022,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87780.00,8/15/2013,,,Public Funds Payment,,N,
2013,5,1316,P,Lantigua,Manuel,,I,12,,,R0001131,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4620.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1342,P,Nestler,Walter,G,I,13,,,R0000453,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,29572.00,9/26/2013,,,Public Funds Payment,,N,
2013,5,1364,P,Powell,Regina,,I,7,,,R0000100,E,"Powell, Regina",N,CAN,,,,Brooklyn,NY,11208,K,20.00,3/9/2013,,,Other,Postage,N,
2013,5,1374,P,Wills,Ruben,W,K,12,,,R0001542,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,M,74413.00,8/28/2013,,,Public Funds Payment,,N,
2013,5,1374,P,Wills,Ruben,W,K,12,,,R0001555,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,M,6917.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1374,P,Wills,Ruben,W,K,13,,,R0001678,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,M,570.00,9/26/2013,,,Public Funds Payment,,N,
2013,5,1378,P,Serpe,Lynne,,I,13,,,R0000737,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,50000.00,9/26/2013,,,Public Funds Payment,,N,
2013,5,1491,P,Powell,Hettie,V,I,10,,,R0000849,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87780.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,1491,P,Powell,Hettie,V,I,12,,,R0001191,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4620.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1507,P,Kayode,David,B,I,12,,,R0000733,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,41622.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1508,P,Fox,Ede,S,H,10,,,R0002165,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,M,87732.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,1508,P,Fox,Ede,S,H,11,,,R0002282,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,M,47.00,8/15/2013,,,Public Funds Payment,,N,
2013,5,1508,P,Fox,Ede,S,H,12,,,R0002436,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,M,4621.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1508,P,Fox,Ede,S,H,12,,,R0002975,E,Letitia James 2013,Y,OTHR,,,,New York,NY,10007,M,1718.79,9/9/2013,,,Other,Payment palm cards,N,
2013,5,1524,NP,Peeden,Sondra,H,H,7,,,R0000107,E,"DeLaCruz, Karina",N,IND,,,,WHITE PLAINS,NY,10607,Z,100.00,3/11/2013,,,Other,Unauth. Withdrawal,N,
2013,5,1524,NP,Peeden,Sondra,H,H,8,,,R0000185,E,Jamel Robinson C.W Iniatiative,Y,OTHR,,,,South Ozone Park,NY,11420,Q,30.00,5/1/2013,,,Other,Voter Contact,N,
2013,5,1524,NP,Peeden,Sondra,H,H,8,,,R0000218,E,S.T.E.M Headquarters Located,Y,OTHR,,,,Jamaica,NY,11434,Q,75.00,5/1/2013,,,Other,Community Event,N,
2013,5,1525,P,Johnson,Pamela,A,I,11,,,R0000307,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,32547.00,8/22/2013,,,Public Funds Payment,,N,
2013,5,1525,P,Johnson,Pamela,A,I,12,,,R0000308,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,1111.00,8/28/2013,,,Public Funds Payment,,N,
2013,5,1525,P,Johnson,Pamela,A,I,12,,,R0000339,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,1772.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1528,P,Wymore,Mel,,H,10,,,R0001270,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,M,87780.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,1528,P,Wymore,Mel,,H,12,,,R0001550,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,M,4620.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1531,P,Stanton,Cliff,I,H,10,,,R0001087,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,M,87780.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,1531,P,Stanton,Cliff,I,H,12,,,R0001266,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,M,4620.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1532,P,Biberaj,Ken,,H,10,,,R0002456,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,M,87780.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,1532,P,Biberaj,Ken,,H,12,,,R0002574,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,M,4620.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1535,P,Foy,Kirsten,J,H,10,,,R0000964,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87780.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,1535,P,Foy,Kirsten,J,H,12,,,R0001104,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4610.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1542,P,Otto,Mark,T,H,11,,,R0001363,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,M,71261.00,8/15/2013,,,Public Funds Payment,,N,
2013,5,1542,P,Otto,Mark,T,H,12,,,R0001365,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,M,2479.00,8/28/2013,,,Public Funds Payment,,N,
2013,5,1542,P,Otto,Mark,T,H,12,,,R0001499,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,M,15096.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1548,P,Pahaham,Cheryl,A,H,11,,,R0001048,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,62763.00,8/22/2013,,,Public Funds Payment,,N,
2013,5,1548,P,Pahaham,Cheryl,A,H,12,,,R0001119,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,9513.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1548,P,Pahaham,Cheryl,A,H,6,,,R0000221,E,BANK OF AMERICA,Y,OTHR,,,,New York,NY,10038,M,10.00,8/2/2012,,,Other,CREDIT BANK ERROR,N,
2013,5,1550,P,Reynoso,Antonio,,H,10,,,R0001183,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87780.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,1550,P,Reynoso,Antonio,,H,12,,,R0001305,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4620.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1554,P,Sheikh,Helal,A,H,10,,,R0001077,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87780.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,1554,P,Sheikh,Helal,A,H,12,,,R0001290,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4620.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1558,P,Council,Kimberly,N,H,11,,,R0001487,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87732.00,8/15/2013,,,Public Funds Payment,,N,
2013,5,1558,P,Council,Kimberly,N,H,13,,,R0002012,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,14206.00,9/26/2013,,,Public Funds Payment,,N,
2013,5,1558,P,Council,Kimberly,N,H,8,,,R0000667,E,STAPLES,Y,CORP,,,,New York,NY,10003,M,74.00,4/13/2013,,,Other,OFFICE SUPPLIES,N,
2013,5,1558,P,Council,Kimberly,N,H,8,,,R0000668,E,"COOPER, SHARON",N,IND,,,,,,,,30.00,4/29/2013,,,Other,TICKETS,N,
2013,5,1559,P,Johnson,Corey,D,H,10,,,R0001823,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87780.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,1559,P,Johnson,Corey,D,H,12,,,R0001992,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4620.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1559,P,Johnson,Corey,D,H,12,,,R0002039,E,Stringer 2013,Y,PCOMC,,,,New York,NY,10013,M,443.75,9/12/2013,,,Other,Ad Reimbursement,N,
2013,5,1563,P,Molina,Angel,D,H,7,,,R0000176,E,Staples,Y,OTHR,,,,New York,NY,10003,M,8.64,3/6/2013,,,Other,Copies/CFB report,N,
2013,5,1575,P,Veras,Andrea,M,H,12,,,R0000636,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,43596.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1577,P,Gotbaum,Noah,E,H,10,,,R0000959,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87780.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,1577,P,Gotbaum,Noah,E,H,12,,,R0001103,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4620.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1577,P,Gotbaum,Noah,E,H,6,,,R0000444,E,Chase,Y,CORP,,,,New York,NY,10028,M,19.00,7/31/2012,,,Other,Bank Credit,N,
2013,5,1589,P,Cumbo,Laurie,A,H,10,,,R0001872,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87780.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,1589,P,Cumbo,Laurie,A,H,12,,,R0001985,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4620.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1596,P,Cooper,Debra,,H,10,,,R0000981,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87780.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,1596,P,Cooper,Debra,,H,12,,,R0001116,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4620.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1607,P,Mashariki,Jelani,,H,11,,,R0000998,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87780.00,8/22/2013,,,Public Funds Payment,,N,
2013,5,1607,P,Mashariki,Jelani,,H,12,,,R0001341,E,Friends of John Liu,Y,PCOMC,,,,,,,,2500.00,9/9/2013,,,Other,GOTV Expenses,N,
2013,5,1607,P,Mashariki,Jelani,,H,12,,,R0001343,E,Letitia James 2013,Y,PCOMC,,,,Brooklyn,NY,11201,K,2500.00,9/10/2013,,,Other,GOTV Expenses,N,
2013,5,1612,P,Lucas,Nikki,I,H,12,,,R0000506,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,31584.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1620,P,Thomas,Saundra,P,H,10,,,R0000798,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,69169.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,1620,P,Thomas,Saundra,P,H,11,,,R0001041,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,18610.00,8/15/2013,,,Public Funds Payment,,N,
2013,5,1620,P,Thomas,Saundra,P,H,12,,,R0001201,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4621.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1620,P,Thomas,Saundra,P,H,12,,,R0001354,E,Spitzer 2013,Y,PCOMC,,,,New York,NY,10019,M,2500.00,9/9/2013,,,Other,Payment for Field Op,N,
2013,5,1620,P,Thomas,Saundra,P,H,12,,,R0001355,E,Letitia James 2013,Y,PCOMC,,,,Brooklyn,NY,11201,K,2500.00,9/9/2013,,,Other,Payment for Field Op,N,
2013,5,1620,P,Thomas,Saundra,P,H,9,,,R0000791,E,New Yorkers for De Blasio,Y,OTHR,,,,,,,,158.33,7/11/2013,,,Other,joint expense paymen,N,
2013,5,1621,P,Cardona,Ralina,M,H,13,,,R0001540,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,46540.00,9/26/2013,,,Public Funds Payment,,N,
2013,5,1627,P,Cohen,Andrew,J,H,10,,,R0000671,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87780.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,1627,P,Cohen,Andrew,J,H,12,,,R0000761,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4620.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1627,P,Cohen,Andrew,J,H,13,,,R0000966,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,21945.00,9/26/2013,,,Public Funds Payment,,N,
2013,5,1636,P,Omotosho,Bola,,H,11,,,R0000949,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,33037.00,8/15/2013,,,Public Funds Payment,,N,
2013,5,1636,P,Omotosho,Bola,,H,12,,,R0001122,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,3119.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1636,P,Omotosho,Bola,,H,8,,,R0000044,E,MICRO CENTER,Y,CORP,,,,YONKERS,NY,10704,Z,10.84,4/18/2013,,,Other,PRICE MATCHING DISC,N,
2013,5,1636,P,Omotosho,Bola,,H,8,,,R0000045,E,MICRO CENTER,Y,CORP,,,,YONKERS,NY,10704,Z,10.84,4/18/2013,,,Other,PRICE MATCHING DISC,N,
2013,5,1637,P,Caruana,Craig,N,H,13,,,R0001012,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87780.00,9/26/2013,,,Public Funds Payment,,N,
2013,5,1638,P,Alabi,Olanike,T,H,10,,,R0000672,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87780.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,1638,P,Alabi,Olanike,T,H,12,,,R0000766,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4620.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1638,P,Alabi,Olanike,T,H,12,,,R0000988,E,"Alabi, Olanike T",N,CAN,,,,Brooklyn,NY,11238,K,1.40,9/14/2013,,,Other,Reimbursement,N,
2013,5,1640,P,Tejada,Luis,M,H,10,,,R0001053,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87780.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,1640,P,Tejada,Luis,M,H,12,,,R0001568,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4620.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1644,P,Meadows,Alexander,R,H,6,,,R0000150,E,"Meadows, Alexander R",N,CAN,,,,New York,NY,10014,M,74.10,1/10/2013,,,Other,Reimbursement/Check,N,
2013,5,1650,P,Hartzog,Edward,A,H,11,,,R0000838,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,77092.00,8/15/2013,,,Public Funds Payment,,N,
2013,5,1650,P,Hartzog,Edward,A,H,12,,,R0000883,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,997.00,8/28/2013,,,Public Funds Payment,,N,
2013,5,1650,P,Hartzog,Edward,A,H,12,,,R0000934,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,5311.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1671,P,Muhammed,Naaimat,,H,11,,,R0000801,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,57148.00,8/22/2013,,,Public Funds Payment,,N,
2013,5,1671,P,Muhammed,Naaimat,,H,12,,,R0000804,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,3443.00,8/28/2013,,,Public Funds Payment,,N,
2013,5,1671,P,Muhammed,Naaimat,,H,12,,,R0000882,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,3759.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1673,P,"Espinal, Jr.",Rafael,L,H,10,,,R0000687,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,66483.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,1673,P,"Espinal, Jr.",Rafael,L,H,11,,,R0000706,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,7267.00,8/15/2013,,,Public Funds Payment,,N,
2013,5,1673,P,"Espinal, Jr.",Rafael,L,H,12,,,R0000838,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,7182.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1673,P,"Espinal, Jr.",Rafael,L,H,13,,,R0000897,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,712.00,9/26/2013,,,Public Funds Payment,,N,
2013,5,1675,P,Ramadan,Zead,,H,12,,,R0001444,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,50731.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1678,P,Blishteyn,Alexander,,H,13,,,R0000553,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,70076.00,9/26/2013,,,Public Funds Payment,,N,
2013,5,1678,P,Blishteyn,Alexander,,H,14,,,R0000579,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,2251.00,10/10/2013,,,Public Funds Payment,,N,
2013,5,1678,P,Blishteyn,Alexander,,H,6,,,R0000049,E,Google Checkout,Y,CORP,,,,,,,,0.87,12/21/2012,,,Other,Verification deposit,N,
2013,5,1681,P,Alvarez,Pedro,,H,10,,,R0000870,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87780.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,1681,P,Alvarez,Pedro,,H,12,,,R0001123,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4620.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1682,P,Rajkumar,Jenifer,,H,10,,,R0000697,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,72379.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,1682,P,Rajkumar,Jenifer,,H,11,,,R0000725,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,3631.00,8/15/2013,,,Public Funds Payment,,N,
2013,5,1682,P,Rajkumar,Jenifer,,H,12,,,R0000857,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,5540.00,8/28/2013,,,Public Funds Payment,,N,
2013,5,1682,P,Rajkumar,Jenifer,,H,12,,,R0000950,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4742.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1683,P,Banks,Christopher,W,H,11,,,R0001089,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,61127.00,8/15/2013,,,Public Funds Payment,,N,
2013,5,1683,P,Banks,Christopher,W,H,12,,,R0001092,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,3790.00,8/28/2013,,,Public Funds Payment,,N,
2013,5,1683,P,Banks,Christopher,W,H,12,,,R0001407,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,6087.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1684,P,Alvarez,Albert,,H,12,,,R0000872,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,92400.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1686,P,Pierson,Stephen,E,H,10,,,R0000707,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,72578.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,1686,P,Pierson,Stephen,E,H,11,,,R0000788,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,15202.00,8/15/2013,,,Public Funds Payment,,N,
2013,5,1686,P,Pierson,Stephen,E,H,12,,,R0000860,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4620.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1687,P,Del Rio,Richard,,H,10,,,R0001205,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,54414.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,1687,P,Del Rio,Richard,,H,11,,,R0001279,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,6479.00,8/15/2013,,,Public Funds Payment,,N,
2013,5,1687,P,Del Rio,Richard,,H,12,,,R0001450,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,237.00,8/28/2013,,,Public Funds Payment,,N,
2013,5,1687,P,Del Rio,Richard,,H,12,,,R0001526,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,5978.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1688,P,Santos,Edward,N,H,11,,,R0000777,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,64438.00,8/15/2013,,,Public Funds Payment,,N,
2013,5,1688,P,Santos,Edward,N,H,12,,,R0000853,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,1767.00,8/28/2013,,,Public Funds Payment,,N,
2013,5,1688,P,Santos,Edward,N,H,12,,,R0001046,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,10385.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1691,P,Tillard,Conrad,,H,12,,,R0000629,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,45429.00,8/28/2013,,,Public Funds Payment,,N,
2013,5,1693,P,Kellner,Micah,Z,H,10,,,R0001352,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87780.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,1693,P,Kellner,Micah,Z,H,12,,,R0001425,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4620.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1694,P,Menchaca,Carlos,,H,11,,,R0001408,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87780.00,8/15/2013,,,Public Funds Payment,,N,
2013,5,1694,P,Menchaca,Carlos,,H,12,,,R0001472,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4620.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1695,P,Shafran,Austin,I,H,10,,,R0001239,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87780.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,1695,P,Shafran,Austin,I,H,12,,,R0001593,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4620.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1696,P,Barron,Inez,D,H,11,,,R0000509,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,36155.00,8/15/2013,,,Public Funds Payment,,N,
2013,5,1696,P,Barron,Inez,D,H,12,,,R0000510,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,3705.00,8/28/2013,,,Public Funds Payment,,N,
2013,5,1696,P,Barron,Inez,D,H,12,,,R0000552,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,8392.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1696,P,Barron,Inez,D,H,13,,,R0001179,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,5677.00,9/26/2013,,,Public Funds Payment,,N,
2013,5,1696,P,Barron,Inez,D,H,9,,,R0000366,E,STAPLES,Y,CORP,,,,Brooklyn,NY,11239,K,65.33,7/8/2013,,,Other,ITEMS NEEDED,N,
2013,5,1697,P,Henry,Sean,K,H,11,,,R0000501,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,42066.00,8/22/2013,,,Public Funds Payment,,N,
2013,5,1697,P,Henry,Sean,K,H,12,,,R0000742,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,44004.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1699,P,Mancuso,John,,H,10,,,R0000601,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,56943.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,1699,P,Mancuso,John,,H,11,,,R0000686,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,13765.00,8/15/2013,,,Public Funds Payment,,N,
2013,5,1699,P,Mancuso,John,,H,12,,,R0000771,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,513.00,8/28/2013,,,Public Funds Payment,,N,
2013,5,1699,P,Mancuso,John,,H,12,,,R0000915,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,15239.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1699,P,Mancuso,John,,H,13,,,R0001145,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,1966.00,9/26/2013,,,Public Funds Payment,,N,
2013,5,1700,P,Soto,Humberto,,H,11,,,R0000365,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,29383.00,8/15/2013,,,Public Funds Payment,,N,
2013,5,1700,P,Soto,Humberto,,H,12,,,R0000366,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,1567.00,8/28/2013,,,Public Funds Payment,,N,
2013,5,1700,P,Soto,Humberto,,H,12,,,R0000427,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,7120.00,9/6/2013,,,Public Funds Payment,,N,
